year	seat	category	R_win	D_win	R_votes	D_votes
2018	US_house_district_6	US_house	1	0	180311	144536
2018	US_house_district_7	US_house	1	0	194061	124310
2018	US_house_district_8	US_house	1	0	209410	119265
2018	state_assembly_district_1	state_assembly	1	0	20651	0
2018	state_assembly_district_2	state_assembly	1	0	15014	10118
2018	state_assembly_district_3	state_assembly	1	0	15847	11775
2018	state_assembly_district_4	state_assembly	1	0	15291	12585
2018	state_assembly_district_5	state_assembly	1	0	17175	10952
2018	state_assembly_district_6	state_assembly	1	0	15028	7693
2018	state_assembly_district_7	state_assembly	0	1	0	15187
2018	state_assembly_district_8	state_assembly	0	1	1639	7384
2018	state_assembly_district_9	state_assembly	0	1	0	11453
2018	state_assembly_district_10	state_assembly	0	1	0	20961
2018	state_assembly_district_11	state_assembly	0	1	0	17162
2018	state_assembly_district_12	state_assembly	0	1	0	17428
2018	state_assembly_district_13	state_assembly	1	0	16617	15662
2018	state_assembly_district_14	state_assembly	0	1	16459	16597
2018	state_assembly_district_15	state_assembly	1	0	15089	11768
2018	state_assembly_district_16	state_assembly	0	1	0	16861
2018	state_assembly_district_17	state_assembly	0	1	0	20820
2018	state_assembly_district_18	state_assembly	0	1	0	17426
2018	state_assembly_district_19	state_assembly	0	1	0	27543
2018	state_assembly_district_20	state_assembly	0	1	0	20245
2018	state_assembly_district_21	state_assembly	1	0	14280	11806
2018	state_assembly_district_22	state_assembly	1	0	21155	11738
2018	state_assembly_district_23	state_assembly	1	0	18321	16939
2018	state_assembly_district_24	state_assembly	1	0	17650	15244
2018	state_assembly_district_25	state_assembly	1	0	14785	9042
2018	state_assembly_district_26	state_assembly	1	0	14485	10466
2018	state_assembly_district_27	state_assembly	1	0	16533	11186
2018	state_assembly_district_28	state_assembly	1	0	14441	10028
2018	state_assembly_district_29	state_assembly	1	0	12523	9750
2018	state_assembly_district_30	state_assembly	1	0	15240	13015
2018	state_assembly_district_31	state_assembly	1	0	15299	11305
2018	state_assembly_district_32	state_assembly	1	0	14815	10182
2018	state_assembly_district_33	state_assembly	1	0	17236	10219
2018	state_assembly_district_34	state_assembly	1	0	19699	12096
2018	state_assembly_district_35	state_assembly	1	0	16380	9714
2018	state_assembly_district_36	state_assembly	1	0	16938	8338
2018	state_assembly_district_37	state_assembly	1	0	19616	0
2018	state_assembly_district_38	state_assembly	1	0	18056	13286
2018	state_assembly_district_39	state_assembly	1	0	15940	9210
2018	state_assembly_district_40	state_assembly	1	0	15794	8759
2018	state_assembly_district_41	state_assembly	1	0	15257	8984
2018	state_assembly_district_42	state_assembly	1	0	15299	11209
2018	state_assembly_district_43	state_assembly	0	1	10288	16241
2018	state_assembly_district_44	state_assembly	0	1	0	18005
2018	state_assembly_district_45	state_assembly	0	1	0	14198
2018	state_assembly_district_46	state_assembly	0	1	0	24011
2018	state_assembly_district_47	state_assembly	0	1	0	25706
2018	state_assembly_district_48	state_assembly	0	1	0	27794
2018	state_assembly_district_49	state_assembly	1	0	12858	8968
2018	state_assembly_district_50	state_assembly	1	0	12379	9658
2018	state_assembly_district_51	state_assembly	1	0	12445	12113
2018	state_assembly_district_52	state_assembly	1	0	15164	9427
2018	state_assembly_district_53	state_assembly	1	0	15160	8812
2018	state_assembly_district_54	state_assembly	0	1	0	18019
2018	state_assembly_district_55	state_assembly	1	0	15122	12283
2018	state_assembly_district_56	state_assembly	1	0	18033	12110
2018	state_assembly_district_57	state_assembly	0	1	0	16946
2018	state_assembly_district_58	state_assembly	1	0	20471	8368
2018	state_assembly_district_59	state_assembly	1	0	23339	0
2018	state_assembly_district_60	state_assembly	1	0	20702	11182
2018	state_assembly_district_61	state_assembly	1	0	16606	10207
2018	state_assembly_district_62	state_assembly	1	0	16035	13161
2018	state_assembly_district_63	state_assembly	1	0	16775	10705
2018	state_assembly_district_64	state_assembly	0	1	0	16773
2018	state_assembly_district_65	state_assembly	0	1	0	14456
2018	state_assembly_district_66	state_assembly	0	1	0	14450
2018	state_assembly_district_67	state_assembly	1	0	15970	9878
2018	state_assembly_district_68	state_assembly	1	0	14129	10394
2018	state_assembly_district_69	state_assembly	1	0	17257	1576
2018	state_assembly_district_70	state_assembly	1	0	15027	9223
2018	state_assembly_district_71	state_assembly	0	1	0	20548
2018	state_assembly_district_72	state_assembly	1	0	14773	10992
2018	state_assembly_district_73	state_assembly	0	1	16	18510
2018	state_assembly_district_74	state_assembly	0	1	12276	15738
2018	state_assembly_district_75	state_assembly	1	0	14925	9078
2018	state_assembly_district_76	state_assembly	0	1	0	36891
2018	state_assembly_district_77	state_assembly	0	1	0	29347
2018	state_assembly_district_78	state_assembly	0	1	0	30044
2018	state_assembly_district_79	state_assembly	0	1	0	28079
2018	state_assembly_district_80	state_assembly	0	1	0	26189
2018	state_assembly_district_81	state_assembly	0	1	0	19766
2018	state_assembly_district_82	state_assembly	1	0	18039	0
2018	state_assembly_district_83	state_assembly	1	0	22351	9624
2018	state_assembly_district_84	state_assembly	1	0	16684	12341
2018	state_assembly_district_85	state_assembly	1	0	13791	11150
2018	state_assembly_district_86	state_assembly	1	0	17174	10575
2018	state_assembly_district_87	state_assembly	1	0	15682	8027
2018	state_assembly_district_88	state_assembly	1	0	14628	12793
2018	state_assembly_district_89	state_assembly	1	0	17091	8461
2018	state_assembly_district_90	state_assembly	0	1	0	12994
2018	state_assembly_district_91	state_assembly	0	1	8798	17512
2018	state_assembly_district_92	state_assembly	1	0	12955	10537
2018	state_assembly_district_93	state_assembly	1	0	15935	11435
2018	state_assembly_district_94	state_assembly	0	1	11567	17498
2018	state_assembly_district_95	state_assembly	0	1	0	21989
2018	state_assembly_district_96	state_assembly	1	0	12327	11536
2018	state_assembly_district_97	state_assembly	1	0	18945	0
2018	state_assembly_district_98	state_assembly	1	0	23005	0
2018	state_assembly_district_99	state_assembly	1	0	26251	0
2018	state_senate_district_1	state_senate	1	0	47289	39414
2018	state_senate_district_3	state_senate	0	1	0	36875
2018	state_senate_district_5	state_senate	1	0	47836	45591
2018	state_senate_district_7	state_senate	0	1	28459	56198
2018	state_senate_district_9	state_senate	1	0	44680	31684
2018	state_senate_district_11	state_senate	1	0	59512	0
2018	state_senate_district_13	state_senate	1	0	49668	34385
2018	state_senate_district_15	state_senate	0	1	4	53458
2018	state_senate_district_17	state_senate	1	0	37465	31757
2018	state_senate_district_19	state_senate	1	0	43493	38179
2018	state_senate_district_21	state_senate	1	0	48603	35111
2018	state_senate_district_23	state_senate	1	0	42958	29637
2018	state_senate_district_25	state_senate	0	1	37960	39624
2018	state_senate_district_27	state_senate	0	1	32992	64605
2018	state_senate_district_29	state_senate	1	0	49657	27627
2018	state_senate_district_31	state_senate	0	1	35684	40073
2018	state_senate_district_33	state_senate	1	0	68759	0
2020	US_house_district_1	US_house	1	0	238271	163170
2020	US_house_district_2	US_house	0	1	138306	318523
2020	US_house_district_3	US_house	0	1	189524	199870
2020	US_house_district_4	US_house	0	1	70769	232668
2020	US_house_district_5	US_house	1	0	265434	175902
2020	US_house_district_6	US_house	1	0	238874	164239
2020	US_house_district_7	US_house	1	0	252048	162741
2020	US_house_district_8	US_house	1	0	268173	149558
2020	state_assembly_district_1	state_assembly	1	0	23441	14462
2020	state_assembly_district_2	state_assembly	1	0	22244	12970
2020	state_assembly_district_3	state_assembly	1	0	21316	14703
2020	state_assembly_district_4	state_assembly	1	0	17811	15804
2020	state_assembly_district_5	state_assembly	1	0	29401	0
2020	state_assembly_district_6	state_assembly	1	0	21283	9378
2020	state_assembly_district_7	state_assembly	0	1	0	19431
2020	state_assembly_district_8	state_assembly	0	1	2375	8914
2020	state_assembly_district_9	state_assembly	0	1	4458	11981
2020	state_assembly_district_10	state_assembly	0	1	0	22208
2020	state_assembly_district_11	state_assembly	0	1	3299	18329
2020	state_assembly_district_12	state_assembly	0	1	4117	18539
2020	state_assembly_district_13	state_assembly	0	1	18583	19318
2020	state_assembly_district_14	state_assembly	0	1	18186	21370
2020	state_assembly_district_15	state_assembly	1	0	17133	14134
2020	state_assembly_district_16	state_assembly	0	1	0	17664
2020	state_assembly_district_17	state_assembly	0	1	3638	22418
2020	state_assembly_district_18	state_assembly	0	1	0	18775
2020	state_assembly_district_19	state_assembly	0	1	7535	27552
2020	state_assembly_district_20	state_assembly	0	1	0	22750
2020	state_assembly_district_21	state_assembly	1	0	17729	14708
2020	state_assembly_district_22	state_assembly	1	0	29508	0
2020	state_assembly_district_23	state_assembly	0	1	19728	21052
2020	state_assembly_district_24	state_assembly	1	0	20075	18924
2020	state_assembly_district_25	state_assembly	1	0	19593	10703
2020	state_assembly_district_26	state_assembly	1	0	18224	12675
2020	state_assembly_district_27	state_assembly	1	0	26223	0
2020	state_assembly_district_28	state_assembly	1	0	21678	12230
2020	state_assembly_district_29	state_assembly	1	0	18961	12509
2020	state_assembly_district_30	state_assembly	1	0	20711	16322
2020	state_assembly_district_31	state_assembly	1	0	19962	13551
2020	state_assembly_district_32	state_assembly	1	0	20164	12460
2020	state_assembly_district_33	state_assembly	1	0	21496	13228
2020	state_assembly_district_34	state_assembly	1	0	24652	14267
2020	state_assembly_district_35	state_assembly	1	0	20913	11105
2020	state_assembly_district_36	state_assembly	1	0	26932	0
2020	state_assembly_district_37	state_assembly	1	0	19406	14142
2020	state_assembly_district_38	state_assembly	1	0	22786	16163
2020	state_assembly_district_39	state_assembly	1	0	22085	10049
2020	state_assembly_district_40	state_assembly	1	0	21902	9654
2020	state_assembly_district_41	state_assembly	1	0	18604	10428
2020	state_assembly_district_42	state_assembly	1	0	19404	13381
2020	state_assembly_district_43	state_assembly	0	1	14263	17643
2020	state_assembly_district_44	state_assembly	0	1	11335	17205
2020	state_assembly_district_45	state_assembly	0	1	11895	14451
2020	state_assembly_district_46	state_assembly	0	1	12331	25919
2020	state_assembly_district_47	state_assembly	0	1	9331	27947
2020	state_assembly_district_48	state_assembly	0	1	7650	30074
2020	state_assembly_district_49	state_assembly	1	0	16741	11528
2020	state_assembly_district_50	state_assembly	1	0	18757	10872
2020	state_assembly_district_51	state_assembly	1	0	15937	14679
2020	state_assembly_district_52	state_assembly	1	0	19028	11674
2020	state_assembly_district_53	state_assembly	1	0	19758	0
2020	state_assembly_district_54	state_assembly	0	1	13063	15487
2020	state_assembly_district_55	state_assembly	1	0	19056	15658
2020	state_assembly_district_56	state_assembly	1	0	23083	15054
2020	state_assembly_district_57	state_assembly	0	1	12277	15972
2020	state_assembly_district_58	state_assembly	1	0	28272	0
2020	state_assembly_district_59	state_assembly	1	0	29123	0
2020	state_assembly_district_60	state_assembly	1	0	28853	0
2020	state_assembly_district_61	state_assembly	1	0	28254	8
2020	state_assembly_district_62	state_assembly	1	0	20540	14463
2020	state_assembly_district_63	state_assembly	1	0	19919	14132
2020	state_assembly_district_64	state_assembly	0	1	12813	16364
2020	state_assembly_district_65	state_assembly	0	1	9444	14356
2020	state_assembly_district_66	state_assembly	0	1	6131	14522
2020	state_assembly_district_67	state_assembly	1	0	21172	11923
2020	state_assembly_district_68	state_assembly	1	0	18993	12162
2020	state_assembly_district_69	state_assembly	1	0	18568	9606
2020	state_assembly_district_70	state_assembly	1	0	20708	10318
2020	state_assembly_district_71	state_assembly	0	1	14206	17753
2020	state_assembly_district_72	state_assembly	1	0	19208	12623
2020	state_assembly_district_73	state_assembly	0	1	16486	16625
2020	state_assembly_district_74	state_assembly	0	1	17119	18163
2020	state_assembly_district_75	state_assembly	1	0	20108	12141
2020	state_assembly_district_76	state_assembly	0	1	4779	35731
2020	state_assembly_district_77	state_assembly	0	1	0	30741
2020	state_assembly_district_78	state_assembly	0	1	0	34576
2020	state_assembly_district_79	state_assembly	0	1	14507	29719
2020	state_assembly_district_80	state_assembly	0	1	14590	26526
2020	state_assembly_district_81	state_assembly	0	1	14314	18914
2020	state_assembly_district_82	state_assembly	1	0	17205	15925
2020	state_assembly_district_83	state_assembly	1	0	27019	11748
2020	state_assembly_district_84	state_assembly	1	0	25031	0
2020	state_assembly_district_85	state_assembly	1	0	16599	13515
2020	state_assembly_district_86	state_assembly	1	0	28267	0
2020	state_assembly_district_87	state_assembly	1	0	21595	8887
2020	state_assembly_district_88	state_assembly	1	0	17214	15673
2020	state_assembly_district_89	state_assembly	1	0	22823	10374
2020	state_assembly_district_90	state_assembly	0	1	8429	12756
2020	state_assembly_district_91	state_assembly	0	1	11530	18758
2020	state_assembly_district_92	state_assembly	1	0	17301	12220
2020	state_assembly_district_93	state_assembly	1	0	22179	13773
2020	state_assembly_district_94	state_assembly	0	1	16526	19186
2020	state_assembly_district_95	state_assembly	0	1	10271	19684
2020	state_assembly_district_96	state_assembly	1	0	16812	13059
2020	state_assembly_district_97	state_assembly	1	0	18556	12770
2020	state_assembly_district_98	state_assembly	1	0	28221	0
2020	state_assembly_district_99	state_assembly	1	0	31741	0
2020	state_senate_district_2	state_senate	1	0	80602	0
2020	state_senate_district_4	state_senate	0	1	0	62405
2020	state_senate_district_6	state_senate	0	1	7555	60057
2020	state_senate_district_8	state_senate	1	0	64906	54693
2020	state_senate_district_10	state_senate	1	0	61914	41410
2020	state_senate_district_12	state_senate	1	0	67800	35386
2020	state_senate_district_14	state_senate	1	0	61883	33459
2020	state_senate_district_16	state_senate	0	1	30121	83526
2020	state_senate_district_18	state_senate	1	0	52490	36274
2020	state_senate_district_20	state_senate	1	0	87715	0
2020	state_senate_district_22	state_senate	0	1	0	55214
2020	state_senate_district_24	state_senate	1	0	53720	41419
2020	state_senate_district_26	state_senate	0	1	0	102569
2020	state_senate_district_28	state_senate	1	0	64179	43391
2020	state_senate_district_30	state_senate	1	0	47948	39711
2020	state_senate_district_32	state_senate	0	1	48295	48877
